TotalYieldStrength,TotalHardness,Temperature_K_,MolePercentNi,MolePercentFe,MolePercentCr,MolePercentAl,MolePercentTi
362.33163,1086.99489,297,24,10,23,19,24
373.2875,1119.8625,297,25,9,23,19,24
251.21904,753.65712,297,15,18,23,19,25
264.22658,792.67973,297,16,17,23,19,25
276.91795,830.75385,297,17,16,23,19,25
289.31262,867.93786,297,18,15,23,19,25
301.42352,904.27055,297,19,14,23,19,25
313.25739,939.77216,297,20,13,23,19,25
324.81474,974.44422,297,21,12,23,19,25
336.0893,1008.26789,297,22,11,23,19,25
347.06687,1041.2006,297,23,10,23,19,25
357.72338,1073.17014,297,24,9,23,19,25
368.02155,1104.06464,297,25,8,23,19,25
347.92243,1043.76728,297,15,27,23,20,15
352.77793,1058.3338,297,16,26,23,20,15
357.69125,1073.07375,297,17,25,23,20,15
362.66745,1088.00234,297,18,24,23,20,15
367.71246,1103.13738,297,19,23,23,20,15
372.83331,1118.49993,297,20,22,23,20,15
378.03835,1134.11506,297,21,21,23,20,15
383.33761,1150.01283,297,22,20,23,20,15
388.7432,1166.22961,297,23,19,23,20,15
394.26994,1182.80983,297,24,18,23,20,15
398.59441,1195.78324,297,25,17,23,20,15
351.844,1055.53199,297,15,26,23,20,16
356.72945,1070.18836,297,16,25,23,20,16
361.67032,1085.01095,297,17,24,23,20,16
366.67481,1100.02443,297,18,23,23,20,16
371.7487,1115.24609,297,19,22,23,20,16
376.89875,1130.69626,297,20,21,23,20,16
382.13297,1146.39891,297,21,20,23,20,16
387.46088,1162.38263,297,22,19,23,20,16
392.8939,1178.6817,297,23,18,23,20,16
396.2129,1188.63871,297,24,17,23,20,16
396.38928,1189.16784,297,25,16,23,20,16
355.72403,1067.17209,297,15,25,23,20,17
360.63171,1081.89513,297,16,24,23,20,17
365.59877,1096.79631,297,17,23,23,20,17
370.62983,1111.88949,297,18,22,23,20,17
375.73021,1127.19062,297,19,21,23,20,17
380.90603,1142.7181,297,20,20,23,20,17
386.16446,1158.49338,297,21,19,23,20,17
391.51389,1174.54166,297,22,18,23,20,17
396.96425,1190.89276,297,23,17,23,20,17
397.2726,1191.8178,297,24,16,23,20,17
396.42136,1189.26408,297,25,15,23,20,17
359.63876,1078.91629,297,15,24,23,20,18
364.57437,1093.72312,297,16,23,23,20,18
369.57057,1108.71171,297,17,22,23,20,18
374.63211,1123.89633,297,18,21,23,20,18
379.76444,1139.29333,297,19,20,23,20,18
384.97385,1154.92155,297,20,19,23,20,18
390.2676,1170.80281,297,21,18,23,20,18
395.6542,1186.96259,297,22,17,23,20,18
401.14361,1203.43083,297,23,16,23,20,18
406.74768,1220.24304,297,24,15,23,20,18
412.48057,1237.44171,297,25,14,23,20,18
344.64786,1033.94357,297,15,23,23,20,19
348.85972,1046.57917,297,16,22,23,20,19
353.076,1059.228,297,17,21,23,20,19
357.29565,1071.88694,297,18,20,23,20,19
361.51828,1084.55485,297,19,19,23,20,19
365.7453,1097.23591,297,20,18,23,20,19
369.98237,1109.94711,297,21,17,23,20,19
374.24495,1122.73485,297,22,16,23,20,19
378.57063,1135.71189,297,23,15,23,20,19
383.0462,1149.13861,297,24,14,23,20,19
387.8632,1163.58961,297,25,13,23,20,19
306.31273,918.93818,297,15,22,23,20,20
308.96663,926.89989,297,16,21,23,20,20
311.37552,934.12656,297,17,20,23,20,20
313.46829,940.40488,297,18,19,23,20,20
315.14725,945.44174,297,19,18,23,20,20
316.28284,948.84852,297,20,17,23,20,20
316.75129,950.25386,297,21,16,23,20,20
316.90432,950.71296,297,22,15,23,20,20
321.68221,965.04664,297,23,14,23,20,20
336.84471,1010.53413,297,24,13,23,20,20
353.45091,1060.35272,297,25,12,23,20,20
262.86252,788.58757,297,15,21,23,20,21
262.54124,787.62373,297,16,20,23,20,21
260.92884,782.78652,297,17,19,23,20,21
256.94894,770.84683,297,18,18,23,20,21
267.37724,802.13171,297,19,17,23,20,21
279.62277,838.86831,297,20,16,23,20,21
292.17344,876.52031,297,21,15,23,20,21
310.27825,930.83474,297,22,14,23,20,21
326.64034,979.92101,297,23,13,23,20,21
341.82585,1025.47756,297,24,12,23,20,21
356.14347,1068.43042,297,25,11,23,20,21
225.01977,675.05932,297,15,20,23,20,22
236.11975,708.35925,297,16,19,23,20,22
246.92155,740.76466,297,17,18,23,20,22
257.6185,772.85549,297,18,17,23,20,22
270.04228,810.12685,297,19,16,23,20,22
286.24292,858.72877,297,20,15,23,20,22
301.49722,904.49165,297,21,14,23,20,22
316.01388,948.04165,297,22,13,23,20,22
329.93023,989.79068,297,23,12,23,20,22
343.34054,1030.02162,297,24,11,23,20,22
356.3108,1068.9324,297,25,10,23,20,22
223.53674,670.61023,297,15,19,23,20,23
233.49623,700.48868,297,16,18,23,20,23
246.57391,739.72174,297,17,17,23,20,23
261.76772,785.30315,297,18,16,23,20,23
276.33959,829.01878,297,19,15,23,20,23
290.38753,871.16258,297,20,14,23,20,23
303.98204,911.94613,297,21,13,23,20,23
317.1743,951.5229,297,22,12,23,20,23
330.00079,990.00236,297,23,11,23,20,23
342.48605,1027.45815,297,24,10,23,20,23
354.644,1063.932,297,25,9,23,20,23
222.41213,667.2364,297,15,18,23,20,24
236.98351,710.95053,297,16,17,23,20,24
251.09421,753.28262,297,17,16,23,20,24
264.79823,794.39469,297,18,15,23,20,24
278.13607,834.40822,297,19,14,23,20,24
291.13759,873.41276,297,20,13,23,20,24
303.8237,911.47109,297,21,12,23,20,24
316.20729,948.62187,297,22,11,23,20,24
328.29338,984.88013,297,23,10,23,20,24
340.07851,1020.23552,297,24,9,23,20,24
351.5493,1054.64791,297,25,8,23,20,24
225.79046,677.37137,297,15,17,23,20,25
239.22516,717.67549,297,16,16,23,20,25
252.35045,757.05134,297,17,15,23,20,25
265.18446,795.55339,297,18,14,23,20,25
277.73926,833.21779,297,19,13,23,20,25
290.02098,870.06294,297,20,12,23,20,25
302.02957,906.08871,297,21,11,23,20,25
313.75804,941.27411,297,22,10,23,20,25
325.19096,975.57289,297,23,9,23,20,25
336.30205,1008.90615,297,24,8,23,20,25
347.05004,1041.15012,297,25,7,23,20,25
344.87856,1034.63567,297,15,26,23,21,15
349.62402,1048.87207,297,16,25,23,21,15
354.40368,1063.21103,297,17,24,23,21,15
359.22938,1077.68815,297,18,23,23,21,15
364.10907,1092.3272,297,19,22,23,21,15
369.04752,1107.14255,297,20,21,23,21,15
374.0504,1122.1512,297,21,20,23,21,15
379.1245,1137.3735,297,22,19,23,21,15
384.27798,1152.83394,297,23,18,23,21,15
389.52077,1168.56231,297,24,17,23,21,15
394.86507,1184.59521,297,25,16,23,21,15
348.7443,1046.2329,297,15,25,23,21,16
353.51145,1060.53436,297,16,24,23,21,16
358.32795,1074.98384,297,17,23,23,21,16
363.19736,1089.59209,297,18,22,23,21,16
368.12381,1104.37143,297,19,21,23,21,16
373.11203,1119.33609,297,20,20,23,21,16
378.16755,1134.50265,297,21,19,23,21,16
383.29685,1149.89055,297,22,18,23,21,16
388.50762,1165.52285,297,23,17,23,21,16
393.80907,1181.42722,297,24,16,23,21,16
399.20814,1197.62443,297,25,15,23,21,16
352.63284,1057.89853,297,15,24,23,21,17
357.4296,1072.28881,297,16,23,23,21,17
362.27661,1086.82984,297,17,22,23,21,17
367.17759,1101.53278,297,18,21,23,21,17
372.13679,1116.41038,297,19,20,23,21,17
377.15911,1131.47733,297,20,19,23,21,17
382.2502,1146.75061,297,21,18,23,21,17
387.41668,1162.25003,297,22,17,23,21,17
392.66625,1177.99876,297,23,16,23,21,17
398.00808,1194.02424,297,24,15,23,21,17
403.45305,1210.35915,297,25,14,23,21,17
353.93921,1061.81763,297,15,23,23,21,18
358.82242,1076.46725,297,16,22,23,21,18
363.73433,1091.203,297,17,21,23,21,18
365.10838,1095.32513,297,18,20,23,21,18
365.6888,1097.06641,297,19,19,23,21,18
366.27251,1098.81753,297,20,18,23,21,18
368.74168,1106.22503,297,21,17,23,21,18
373.04574,1119.13723,297,22,16,23,21,18
377.34517,1132.03551,297,23,15,23,21,18
381.63599,1144.90798,297,24,14,23,21,18
385.91459,1157.74377,297,25,13,23,21,18
324.43002,973.29006,297,15,22,23,21,19
324.89537,974.6861,297,16,21,23,21,19
325.36334,976.09002,297,17,20,23,21,19
325.83396,977.50189,297,18,19,23,21,19
326.30726,978.92179,297,19,18,23,21,19
328.27581,984.82744,297,20,17,23,21,19
330.97674,992.93023,297,21,16,23,21,19
333.3581,1000.07429,297,22,15,23,21,19
335.29165,1005.87494,297,23,14,23,21,19
336.56309,1009.68926,297,24,13,23,21,19
336.77322,1010.31965,297,25,12,23,21,19
284.88527,854.6558,297,15,21,23,21,20
285.24195,855.72584,297,16,20,23,21,20
285.60066,856.80197,297,17,19,23,21,20
285.96141,857.88424,297,18,18,23,21,20
286.92471,860.77414,297,19,17,23,21,20
287.52337,862.57012,297,20,16,23,21,20
287.11164,861.33491,297,21,15,23,21,20
295.1756,885.5268,297,22,14,23,21,20
308.03829,924.11486,297,23,13,23,21,20
320.43107,961.2932,297,24,12,23,21,20
332.562,997.68601,297,25,11,23,21,20
244.73882,734.21647,297,15,20,23,21,21
244.98346,734.95038,297,16,19,23,21,21
245.2295,735.6885,297,17,18,23,21,21
253.09702,759.29105,297,18,17,23,21,21
264.84999,794.54997,297,19,16,23,21,21
276.18576,828.55727,297,20,15,23,21,21
287.3183,861.95489,297,21,14,23,21,21
298.3861,895.15831,297,22,13,23,21,21
309.4755,928.42651,297,23,12,23,21,21
320.64248,961.92745,297,24,11,23,21,21
331.92574,995.77723,297,25,10,23,21,21
222.98094,668.94282,297,15,19,23,21,22
233.40037,700.20111,297,16,18,23,21,22
243.66693,731.0008,297,17,17,23,21,22
253.90429,761.71288,297,18,16,23,21,22
264.18425,792.55274,297,19,15,23,21,22
274.55104,823.65311,297,20,14,23,21,22
285.034,855.10201,297,21,13,23,21,22
295.65415,886.96245,297,22,12,23,21,22
306.4277,919.28309,297,23,11,23,21,22
318.41404,955.24213,297,24,10,23,21,22
331.99225,995.97674,297,25,9,23,21,22
220.47953,661.4386,297,15,18,23,21,23
230.12573,690.3772,297,16,17,23,21,23
239.89487,719.6846,297,17,16,23,21,23
249.80151,749.40453,297,18,15,23,21,23
259.85649,779.56947,297,19,14,23,21,23
270.06854,810.20561,297,20,13,23,21,23
280.44523,841.33568,297,21,12,23,21,23
292.61184,877.83552,297,22,11,23,21,23
305.93832,917.81495,297,23,10,23,21,23
318.93051,956.79153,297,24,9,23,21,23
331.60024,994.80071,297,25,8,23,21,23
214.93032,644.79097,297,15,17,23,21,24
224.49017,673.4705,297,16,16,23,21,24
234.20871,702.62613,297,17,15,23,21,24
244.08964,732.26893,297,18,14,23,21,24
254.13665,762.40996,297,19,13,23,21,24
266.78188,800.34563,297,20,12,23,21,24
279.89908,839.69725,297,21,11,23,21,24
292.72103,878.16308,297,22,10,23,21,24
305.25175,915.75524,297,23,9,23,21,24
317.48699,952.46096,297,24,8,23,21,24
329.41237,988.23711,297,25,7,23,21,24
208.23344,624.70032,297,15,16,23,21,25
217.83281,653.49842,297,16,15,23,21,25
227.73901,683.21703,297,17,14,23,21,25
240.94804,722.84411,297,18,13,23,21,25
253.88537,761.65611,297,19,12,23,21,25
266.5565,799.66951,297,20,11,23,21,25
278.96107,836.88322,297,21,10,23,21,25
291.09197,873.2759,297,22,9,23,21,25
302.93378,908.80134,297,23,8,23,21,25
314.4602,943.3806,297,24,7,23,21,25
325.62982,976.88945,297,25,6,23,21,25
341.74631,1025.23894,297,15,25,23,22,15
346.37201,1039.11603,297,16,24,23,22,15
351.03658,1053.10973,297,17,23,23,22,15
355.74253,1067.22758,297,18,22,23,22,15
360.49273,1081.4782,297,19,21,23,22,15
365.2905,1095.87151,297,20,20,23,22,15
370.1397,1110.4191,297,21,19,23,22,15
375.04484,1125.13452,297,22,18,23,22,15
380.0113,1140.03389,297,23,17,23,22,15
385.04554,1155.13663,297,24,16,23,22,15
390.15557,1170.46672,297,25,15,23,22,15
345.59824,1036.79472,297,15,24,23,22,16
350.2584,1050.77521,297,16,23,23,22,16
354.95799,1064.87397,297,17,22,23,22,16
359.6996,1079.09879,297,18,21,23,22,16
364.48622,1093.45867,297,19,20,23,22,16
369.32132,1107.96395,297,20,19,23,22,16
374.20888,1122.62664,297,21,18,23,22,16
379.15358,1137.46075,297,22,17,23,22,16
384.16091,1152.48273,297,23,16,23,22,16
389.23733,1167.71198,297,24,15,23,22,16
394.39053,1183.17159,297,25,14,23,22,16
346.83159,1040.49478,297,15,23,23,22,17
351.6427,1054.92811,297,16,22,23,22,17
356.49703,1069.49109,297,17,21,23,22,17
361.3972,1084.19161,297,18,20,23,22,17
366.34604,1099.03812,297,19,19,23,22,17
371.34639,1114.03917,297,20,18,23,22,17
376.4008,1129.2024,297,21,17,23,22,17
381.51068,1144.53203,297,22,16,23,22,17
386.67436,1160.02308,297,23,15,23,22,17
391.8833,1175.64989,297,24,14,23,22,17
395.14175,1185.42525,297,25,13,23,22,17
344.79069,1034.37206,297,15,22,23,22,18
349.53908,1048.61724,297,16,21,23,22,18
350.97947,1052.93841,297,17,20,23,22,18
351.52133,1054.564,297,18,19,23,22,18
352.06626,1056.19879,297,19,18,23,22,18
352.61429,1057.84288,297,20,17,23,22,18
353.16544,1059.49633,297,21,16,23,22,18
353.71974,1061.15923,297,22,15,23,22,18
354.27722,1062.83166,297,23,14,23,22,18
354.8379,1064.5137,297,24,13,23,22,18
355.40181,1066.20544,297,25,12,23,22,18
310.64641,931.93923,297,15,21,23,22,19
311.07514,933.22543,297,16,20,23,22,19
311.50631,934.51894,297,17,19,23,22,19
311.93994,935.81982,297,18,18,23,22,19
312.37604,937.12811,297,19,17,23,22,19
312.81463,938.4439,297,20,16,23,22,19
313.25575,939.76725,297,21,15,23,22,19
313.6994,941.09821,297,22,14,23,22,19
314.14562,942.43686,297,23,13,23,22,19
314.59442,943.78326,297,24,12,23,22,19
322.95779,968.87336,297,25,11,23,22,19
270.79207,812.37621,297,15,20,23,22,20
271.11041,813.33124,297,16,19,23,22,20
271.43058,814.29173,297,17,18,23,22,20
271.75258,815.25774,297,18,17,23,22,20
272.07643,816.2293,297,19,16,23,22,20
272.40215,817.20646,297,20,15,23,22,20
282.86901,848.60704,297,21,14,23,22,20
294.31154,882.93462,297,22,13,23,22,20
305.80178,917.40535,297,23,12,23,22,20
317.29919,951.89756,297,24,11,23,22,20
328.88903,986.66709,297,25,10,23,22,20
230.32816,690.98449,297,15,19,23,22,21
232.60142,697.80427,297,16,18,23,22,21
243.08502,729.25505,297,17,17,23,22,21
253.72902,761.18705,297,18,16,23,22,21
264.41953,793.25859,297,19,15,23,22,21
275.12308,825.36924,297,20,14,23,22,21
285.88289,857.64867,297,21,13,23,22,21
296.76462,890.29387,297,22,12,23,22,21
307.83771,923.51312,297,23,11,23,22,21
319.17555,957.52665,297,24,10,23,22,21
330.86228,992.58684,297,25,9,23,22,21
223.7577,671.27311,297,15,18,23,22,22
233.83328,701.49983,297,16,17,23,22,22
243.93981,731.81943,297,17,16,23,22,22
254.12367,762.37102,297,18,15,23,22,22
264.43265,793.29794,297,19,14,23,22,22
274.91339,824.74017,297,20,13,23,22,22
285.61311,856.83933,297,21,12,23,22,22
296.58215,889.74644,297,22,11,23,22,22
307.87618,923.62855,297,23,10,23,22,22
319.5557,958.66709,297,24,9,23,22,22
331.67081,995.01242,297,25,8,23,22,22
222.16843,666.5053,297,15,17,23,22,23
231.9964,695.9892,297,16,16,23,22,23
241.97522,725.92567,297,17,15,23,22,23
252.1356,756.40681,297,18,14,23,22,23
262.50743,787.52228,297,19,13,23,22,23
273.11873,819.3562,297,20,12,23,22,23
283.99039,851.97118,297,21,11,23,22,23
295.11764,885.35292,297,22,10,23,22,23
306.40352,919.21056,297,23,9,23,22,23
317.38259,952.14776,297,24,8,23,22,23
326.06183,978.18549,297,25,7,23,22,23
218.76531,656.29592,297,15,16,23,22,24
228.63029,685.89087,297,16,15,23,22,24
238.67608,716.02824,297,17,14,23,22,24
248.90441,746.71322,297,18,13,23,22,24
259.29133,777.87399,297,19,12,23,22,24
269.74631,809.23893,297,20,11,23,22,24
279.99181,839.97544,297,21,10,23,22,24
289.20203,867.6061,297,22,9,23,22,24
295.38411,886.15233,297,23,8,23,22,24
301.15759,903.47278,297,24,7,23,22,24
311.95307,935.85922,297,25,6,23,22,24
214.21026,642.63078,297,15,15,23,22,25
224.01021,672.03064,297,16,14,23,22,25
233.83359,701.50077,297,17,13,23,22,25
243.49215,730.47646,297,18,12,23,22,25
252.539,757.617,297,19,11,23,22,25
259.9913,779.97391,297,20,10,23,22,25
264.42552,793.27655,297,21,9,23,22,25
273.9616,821.88481,297,22,8,23,22,25
284.46816,853.40448,297,23,7,23,22,25
295.15223,885.45669,297,24,6,23,22,25
306.01826,918.05478,297,25,5,23,22,25
338.49295,1015.47886,297,15,24,23,23,15
343.02266,1029.06798,297,16,23,23,23,15
347.58065,1042.74196,297,17,22,23,23,15
352.16829,1056.50487,297,18,21,23,23,15
356.78714,1070.36141,297,19,20,23,23,15
361.43903,1084.31708,297,20,19,23,23,15
366.1261,1098.37829,297,21,18,23,23,15
370.85088,1112.55264,297,22,17,23,23,15
375.61637,1126.84912,297,23,16,23,23,15
380.42617,1141.2785,297,24,15,23,23,15
385.28457,1155.85372,297,25,14,23,23,15
339.45787,1018.37361,297,15,23,23,23,16
344.15426,1032.46278,297,16,22,23,23,16
348.8853,1046.65591,297,17,21,23,23,16
353.65299,1060.95896,297,18,20,23,23,16
358.4596,1075.37879,297,19,19,23,23,16
363.30779,1089.92337,297,20,18,23,23,16
368.20065,1104.60195,297,21,17,23,23,16
373.14179,1119.42538,297,22,16,23,23,16
378.13548,1134.40645,297,23,15,23,23,16
383.18677,1149.5603,297,24,14,23,23,16
388.30163,1164.90489,297,25,13,23,23,16
338.02986,1014.08957,297,15,22,23,23,17
342.84916,1028.54749,297,16,21,23,23,17
347.71004,1043.13012,297,17,20,23,23,17
352.61314,1057.83942,297,18,19,23,23,17
357.55782,1072.67345,297,19,18,23,23,17
362.54089,1087.62267,297,20,17,23,23,17
367.55436,1102.66307,297,21,16,23,23,17
372.58196,1117.74587,297,22,15,23,23,17
377.59697,1132.79091,297,23,14,23,23,17
380.83443,1142.5033,297,24,13,23,23,17
381.47171,1144.41513,297,25,12,23,23,17
335.27828,1005.83485,297,15,21,23,23,18
336.78492,1010.35475,297,16,20,23,23,18
337.28785,1011.86355,297,17,19,23,23,18
337.79364,1013.38092,297,18,18,23,23,18
338.30231,1014.90692,297,19,17,23,23,18
338.81388,1016.44165,297,20,16,23,23,18
339.32839,1017.98516,297,21,15,23,23,18
339.84585,1019.53754,297,22,14,23,23,18
340.36629,1021.09887,297,23,13,23,23,18
340.88974,1022.66921,297,24,12,23,23,18
341.41622,1024.24866,297,25,11,23,23,18
296.72025,890.16075,297,15,20,23,23,19
297.11159,891.33477,297,16,19,23,23,19
297.50516,892.51549,297,17,18,23,23,19
297.90099,893.70296,297,18,17,23,23,19
298.29909,894.89726,297,19,16,23,23,19
298.69947,896.09842,297,20,15,23,23,19
299.10217,897.30652,297,21,14,23,23,19
299.5072,898.52161,297,22,13,23,23,19
302.65717,907.9715,297,23,12,23,23,19
314.12489,942.37466,297,24,11,23,23,19
325.99823,977.99469,297,25,10,23,23,19
256.55201,769.65603,297,15,19,23,23,20
256.8312,770.49359,297,16,18,23,23,20
257.11199,771.33596,297,17,17,23,23,20
257.3944,772.18319,297,18,16,23,23,20
263.08123,789.2437,297,19,15,23,23,20
273.93081,821.79242,297,20,14,23,23,20
285.05605,855.16815,297,21,13,23,23,20
296.40693,889.22078,297,22,12,23,23,20
307.95751,923.87254,297,23,11,23,23,20
319.73474,959.20423,297,24,10,23,23,20
331.80363,995.4109,297,25,9,23,23,20
223.69164,671.07491,297,15,18,23,23,21
234.0704,702.21119,297,16,17,23,23,21
244.62352,733.87057,297,17,16,23,23,21
255.33264,765.99793,297,18,15,23,23,21
266.18971,798.56913,297,19,14,23,23,21
277.21329,831.63988,297,20,13,23,23,21
288.44418,865.33254,297,21,12,23,23,21
299.94031,899.82093,297,22,11,23,23,21
311.77737,935.33211,297,23,10,23,23,21
324.05648,972.16943,297,24,9,23,23,21
336.92237,1010.7671,297,25,8,23,23,21
225.13029,675.39086,297,15,17,23,23,22
235.54687,706.64062,297,16,16,23,23,22
246.11391,738.34172,297,17,15,23,23,22
256.87142,770.61427,297,18,14,23,23,22
267.86812,803.60435,297,19,13,23,23,22
279.1636,837.49081,297,20,12,23,23,22
290.83411,872.50234,297,21,11,23,23,22
302.98362,908.95087,297,22,10,23,23,22
315.76648,947.29943,297,23,9,23,23,22
329.4401,988.32031,297,24,8,23,23,22
344.52143,1033.56428,297,25,7,23,23,22
225.11665,675.34995,297,15,16,23,23,23
235.67076,707.01227,297,16,15,23,23,23
246.48679,739.46036,297,17,14,23,23,23
257.62267,772.868,297,18,13,23,23,23
269.15403,807.46209,297,19,12,23,23,23
281.18667,843.56,297,20,11,23,23,23
293.88228,881.64683,297,21,10,23,23,23
307.52153,922.56458,297,22,9,23,23,23
322.70915,968.12745,297,23,8,23,23,23
341.65398,1024.96193,297,24,7,23,23,23
338.01633,1014.04899,297,25,6,23,23,23
224.45762,673.37286,297,15,15,23,23,24
235.44928,706.34784,297,16,14,23,23,24
246.84462,740.53387,297,17,13,23,23,24
258.74837,776.2451,297,18,12,23,23,24
271.32323,813.9697,297,19,11,23,23,24
284.85858,854.57573,297,20,10,23,23,24
300.0093,900.02789,297,21,9,23,23,24
319.79175,959.37526,297,22,8,23,23,24
314.91438,944.74313,297,23,7,23,23,24
311.94139,935.82417,297,24,6,23,23,24
310.58822,931.76466,297,25,5,23,23,24
223.97037,671.9111,297,15,14,23,23,25
235.71259,707.13776,297,16,13,23,23,25
248.10428,744.31283,297,17,12,23,23,25
261.41278,784.23833,297,18,11,23,23,25
276.23002,828.69006,297,19,10,23,23,25
294.95563,884.8669,297,20,9,23,23,25
289.83816,869.51449,297,21,8,23,23,25
285.94238,857.82714,297,22,7,23,23,25
283.93748,851.81245,297,23,6,23,23,25
289.47351,868.42053,297,24,5,23,23,25
300.02294,900.06882,297,25,4,23,23,25
331.88146,995.64437,297,15,23,23,24,15
336.45999,1009.37996,297,16,22,23,24,15
341.06368,1023.19105,297,17,21,23,24,15
345.69341,1037.08023,297,18,20,23,24,15
350.35014,1051.05042,297,19,19,23,24,15
355.035,1065.10499,297,20,18,23,24,15
